FID,lon,lat
1152,113.78842,22.74144
1153,113.78879,22.7437
1154,113.79175,22.73941
1155,113.79079,22.74078
1156,113.79039,22.74298
1157,113.79272,22.74288
1158,113.79199,22.74187
1159,113.79232,22.74412
1160,113.79488,22.74535
1161,113.79244,22.74583
1162,113.7928,22.74711
1163,113.79344,22.74782
1164,113.7912,22.74801
1165,113.79242,22.74712
1166,113.78433,22.74936
1167,113.78487,22.74061
1168,113.78695,22.74325
1169,113.78518,22.74503
1170,113.78557,22.7489
1171,113.78468,22.74846
1172,113.78537,22.74752
1173,113.7864,22.7483
1174,113.78727,22.7491
1175,113.78815,22.74821
1176,113.79589,22.74275
1177,113.79489,22.74279
1178,113.79338,22.74242
1179,113.79375,22.74292
1180,113.79653,22.74361
1181,113.79641,22.74449
1182,113.80022,22.74659
1183,113.8023,22.7461
1184,113.80308,22.74785
1185,113.79394,22.74386
1186,113.79497,22.74366
1187,113.79487,22.74469
1188,113.79592,22.74464
1189,113.79556,22.74769
1190,113.79484,22.74629
1191,113.79679,22.74696
1192,113.79661,22.74254
1193,113.79802,22.74077
1194,113.7968,22.74099
1195,113.79681,22.74474
1196,113.79683,22.74442
1197,113.79738,22.7466
1198,113.79708,22.74631
1199,113.79709,22.74761
1200,113.79737,22.7472
1201,113.79737,22.7487
1202,113.79866,22.74612
1203,113.79785,22.74534
1204,113.79977,22.7467
1205,113.79837,22.74687
1206,113.79954,22.74714
1207,113.79856,22.74744
1208,113.79863,22.74886
1209,113.79965,22.74778
1210,113.79979,22.74838
1211,113.80112,22.74458
1212,113.79853,22.74459
1213,113.79961,22.74368
1214,113.79967,22.74535
1215,113.80093,22.74535
1216,113.7999,22.74497
1217,113.80002,22.74592
1218,113.79851,22.75011
1219,113.8006,22.74954
1220,113.80017,22.74973
1221,113.79999,22.74906
1222,113.80004,22.7474
1223,113.80024,22.74701
1224,113.80039,22.74772
1225,113.80113,22.74789
1226,113.80006,22.74819
1227,113.80224,22.74339
1228,113.79938,22.73945
1229,113.80278,22.74126
1230,113.80092,22.74726
1231,113.80124,22.74648
1232,113.80193,22.7487
1233,113.80273,22.74935
1234,113.80244,22.74708
1235,113.79319,22.74429
1236,113.8104,22.74214
1237,113.80327,22.74925
1238,113.80326,22.74588
1239,113.8036,22.74916
1240,113.80366,22.74814
1241,113.80666,22.74136
1242,113.80704,22.74611
1243,113.80765,22.74378
1244,113.80823,22.74636
1245,113.81334,22.7463
1246,113.81002,22.74649
1247,113.81183,22.74822
1248,113.80718,22.74086
1249,113.8214,22.74063
1250,113.81259,22.74273
1251,113.81255,22.74079
1252,113.81379,22.74211
1253,113.81488,22.74432
1254,113.81668,22.74937
1255,113.8164,22.74754
1256,113.81566,22.7463
1257,113.81649,22.74573
1258,113.81583,22.74516
1259,113.8165,22.74373
1260,113.81573,22.74231
1261,113.81667,22.74088
1262,113.82152,22.74246
1263,113.82738,22.74771
1264,113.82192,22.74367
1265,113.82407,22.74191
1266,113.82516,22.74328
1267,113.82553,22.74324
1268,113.82545,22.74623
1269,113.8258,22.74858
1270,113.82569,22.74863
1271,113.82582,22.74925
1272,113.83226,22.74898
1273,113.83045,22.7496
1274,113.82211,22.74148
1275,113.83692,22.74238
1276,113.83507,22.74085
1277,113.83363,22.74069
1278,113.83399,22.74272
1279,113.84304,22.74057
1280,113.84247,22.74076
1281,113.8419,22.74074
1282,113.85052,22.74204
1283,113.84626,22.74346
1284,113.84412,22.74384
1285,113.84071,22.74047
1286,113.84322,22.74307
1287,113.84364,22.7407
1288,113.84545,22.74282
1289,113.84456,22.74159
1290,113.84877,22.74006
1291,113.84572,22.74144
1292,113.84636,22.74037
1293,113.84829,22.74164
1294,113.84764,22.74261
1295,113.84706,22.74145
1296,113.85048,22.74078
1297,113.85298,22.74268
1298,113.85157,22.74153
1299,113.85276,22.74092
1300,113.85212,22.74116
1301,113.85178,22.74051
1302,113.85568,22.74556
1303,113.85751,22.74483
1304,113.85808,22.74854
1305,113.85827,22.74763
1306,113.8579,22.74763
1307,113.85782,22.74635
1308,113.86888,22.74328
1309,113.87012,22.74425
1310,113.87202,22.74076
1311,113.87271,22.74483
1312,113.87417,22.74527
1313,113.87661,22.74373
1314,113.86548,22.73909
1315,113.86931,22.7422
1316,113.76101,22.73279
1317,113.76121,22.72816
1318,113.76349,22.73111
1319,113.76425,22.73115
1320,113.76444,22.73246
1321,113.77005,22.73117
1322,113.77024,22.73117
1323,113.77049,22.73123
1324,113.77027,22.73143
1325,113.77048,22.7315
1326,113.77043,22.73169
1327,113.77052,22.73208
1328,113.76793,22.7366
1329,113.77352,22.738
1330,113.77395,22.73878
1331,113.77329,22.73888
1332,113.77253,22.73888
1333,113.77395,22.73897
1334,113.7747,22.73907
1335,113.77395,22.73936
1336,113.77466,22.73984
1337,113.77071,22.73774
1338,113.77051,22.73823
1339,113.77053,22.73961
1340,113.77177,22.73888
1341,113.77082,22.73871
1342,113.7711,22.73826
1343,113.77319,22.73964
1344,113.77139,22.73965
1345,113.77243,22.73925
1346,113.77208,22.738
1347,113.7743,22.73755
1348,113.77161,22.73696
1349,113.76521,22.73156
1350,113.76561,22.73174
1351,113.76523,22.73278
1352,113.76635,22.73256
1353,113.76957,22.73227
1354,113.77079,22.73317
1355,113.77046,22.73269
1356,113.77079,22.73212
1357,113.77068,22.73186
1358,113.77086,22.73155
1359,113.78,22.73374
1360,113.77919,22.73374
1361,113.77928,22.73417
1362,113.77889,22.73458
1363,113.77776,22.73478
1364,113.77933,22.74002
1365,113.77545,22.7375
1366,113.77538,22.73869
1367,113.77547,22.73945
1368,113.77547,22.74011
1369,113.77606,22.7404
1370,113.77662,22.73974
1371,113.77732,22.74015
1372,113.77691,22.74024
1373,113.77628,22.73831
1374,113.777,22.7377
1375,113.77719,22.73917
1376,113.77705,22.73128
1377,113.78103,22.73257
1378,113.78271,22.73279
1379,113.78287,22.73352
1380,113.78328,22.73264
1381,113.78423,22.73354
1382,113.78945,22.73137
1383,113.79343,22.73186
1384,113.78438,22.73081
1385,113.79832,22.73307
1386,113.79822,22.73322
1387,113.79789,22.73336
1388,113.79822,22.7335
1389,113.79776,22.73373
1390,113.80068,22.73341
1391,113.7983,22.73602
1392,113.7974,22.73289
1393,113.79778,22.73241
1394,113.79814,22.73275
1395,113.79743,22.73171
1396,113.79813,22.73205
1397,113.79871,22.73371
1398,113.79878,22.73335
1399,113.79891,22.73298
1400,113.79943,22.73336
1401,113.79945,22.73271
1402,113.79909,22.73164
1403,113.7988,22.73241
1404,113.80014,22.73082
1405,113.80174,22.72974
1406,113.8013,22.73165
1407,113.80212,22.73458
1408,113.81085,22.73137
1409,113.80741,22.73808
1410,113.80727,22.73873
1411,113.80384,22.73646
1412,113.80424,22.73971
1413,113.80403,22.7386
1414,113.80451,22.73812
1415,113.80506,22.73668
1416,113.80473,22.7404
1417,113.80548,22.7398
1418,113.80633,22.73906
1419,113.8049,22.73907
1420,113.80525,22.73812
1421,113.80555,22.73859
1422,113.80641,22.73812
1423,113.80608,22.7404
1424,113.80707,22.7398
1425,113.80984,22.73735
1426,113.81269,22.73792
1427,113.81235,22.73865
1428,113.81229,22.73748
1429,113.80975,22.73964
1430,113.80774,22.73184
1431,113.81205,22.73501
1432,113.81354,22.73431
1433,113.81268,22.73277
1434,113.81336,22.73613
1435,113.81624,22.73884
1436,113.81678,22.73912
1437,113.81673,22.7394
1438,113.81459,22.73936
1439,113.81721,22.73771
1440,113.81822,22.73402
1441,113.81735,22.73924
1442,113.81792,22.7379
1443,113.81989,22.73853
1444,113.82155,22.7363
1445,113.82183,22.73119
1446,113.8206,22.7318
1447,113.82182,22.73143
1448,113.82839,22.73284
1449,113.83161,22.73322
1450,113.82814,22.73427
1451,113.82994,22.73412
1452,113.83288,22.73364
1453,113.83122,22.73556
1454,113.8302,22.73602
1455,113.82968,22.73622
1456,113.8291,22.73617
1457,113.82929,22.73631
1458,113.82283,22.73769
1459,113.82807,22.73769
1460,113.82231,22.73787
1461,113.82192,22.73937
1462,113.82288,22.73638
1463,113.82312,22.73895
1464,113.82402,22.73983
1465,113.82267,22.74037
1466,113.82487,22.73829
1467,113.82388,22.73737
1468,113.82453,22.73527
1469,113.82553,22.73707
1470,113.82669,22.73431
1471,113.82716,22.7362
1472,113.82647,22.73685
1473,113.82882,22.73619
1474,113.82774,22.73661
1475,113.82898,22.73638
1476,113.8292,22.7357
1477,113.82988,22.73529
1478,113.83006,22.73565
1479,113.83033,22.73722
1480,113.83181,22.73715
1481,113.83052,22.73648
1482,113.82209,22.73127
1483,113.82249,22.73331
1484,113.8243,22.73099
1485,113.83215,22.7355
1486,113.8324,22.73661
1487,113.83267,22.73764
1488,113.83743,22.73762
1489,113.83273,22.73794
1490,113.83293,22.73778
1491,113.83331,22.73885
1492,113.83715,22.7395
1493,113.83502,22.73867
1494,113.83642,22.7319
1495,113.83562,22.73216
1496,113.83424,22.73419
1497,113.83518,22.73458
1498,113.83619,22.73273
1499,113.83631,22.73097
1500,113.83771,22.73118
1501,113.83903,22.73513
1502,113.83723,22.73256
1503,113.8403,22.73288
1504,113.84045,22.73073
1505,113.84781,22.73095
1506,113.85051,22.73416
1507,113.84277,22.73546
1508,113.84987,22.73717
1509,113.84247,22.73993
1510,113.84171,22.73932
1511,113.84221,22.74002
1512,113.84224,22.73726
1513,113.84157,22.73831
1514,113.84223,22.73909
1515,113.84277,22.73983
1516,113.84276,22.73887
1517,113.84341,22.73902
1518,113.84337,22.73982
1519,113.84333,22.73203
1520,113.85294,22.72881
1521,113.85713,22.73155
1522,113.85618,22.73141
1523,113.85085,22.73805
1524,113.85119,22.73947
1525,113.8524,22.73958
1526,113.85149,22.73861
1527,113.85289,22.7385
1528,113.85461,22.73716
1529,113.85154,22.73716
1530,113.85218,22.73783
1531,113.85101,22.73209
1532,113.85095,22.73561
1533,113.85143,22.73127
1534,113.85207,22.73356
1535,113.85419,22.7324
1536,113.85313,22.73392
1537,113.85534,22.73577
1538,113.85379,22.73469
1539,113.85555,22.73508
1540,113.85505,22.73392
1541,113.85774,22.73375
1542,113.85545,22.73215
1543,113.8563,22.73191
1544,113.85827,22.73093
1545,113.85031,22.7311
1546,113.86763,22.73184
1547,113.86893,22.73318
1548,113.86652,22.73519
1549,113.86062,22.7322
1550,113.86088,22.73106
1551,113.86149,22.73125
1552,113.86167,22.73216
1553,113.8625,22.73376
1554,113.86253,22.73158
1555,113.86201,22.73141
1556,113.86273,22.73118
1557,113.86236,22.73279
1558,113.8625,22.73227
1559,113.86292,22.73304
1560,113.86356,22.73297
1561,113.86321,22.73202
1562,113.86311,22.73262
1563,113.86609,22.73234
1564,113.86408,22.72984
1565,113.86549,22.73355
1566,113.76308,22.72573
1567,113.76198,22.72834
1568,113.76375,22.729
1569,113.76396,22.72936
1570,113.76361,22.72433
1571,113.76196,22.72208
1572,113.76391,22.72956
1573,113.76419,22.72987
1574,113.76471,22.72991
1575,113.76446,22.72952
1576,113.76465,22.72871
1577,113.77578,22.72843
1578,113.77197,22.72748
1579,113.76819,22.72615
1580,113.76696,22.72998
1581,113.76665,22.72996
1582,113.76684,22.7303
1583,113.76568,22.7306
1584,113.77016,22.73095
1585,113.76996,22.73098
1586,113.76564,22.73022
1587,113.76595,22.73045
1588,113.76622,22.73013
1589,113.76614,22.72798
1590,113.76725,22.72997
1591,113.7671,22.72978
1592,113.76775,22.7289
1593,113.76683,22.72899
1594,113.76749,22.72969
1595,113.76735,22.72938
1596,113.76793,22.72956
1597,113.76875,22.72981
1598,113.7689,22.72926
1599,113.7694,22.73025
1600,113.76953,22.73014
1601,113.76985,22.73064
1602,113.77967,22.7261
1603,113.77462,22.72918
1604,113.77509,22.7234
1605,113.77555,22.72572
1606,113.77608,22.72578
1607,113.77605,22.72527
1608,113.77574,22.725
1609,113.77752,22.72613
1610,113.77655,22.72613
1611,113.777,22.72583
1612,113.77743,22.72556
1613,113.77652,22.72556
1614,113.77652,22.72498
1615,113.77846,22.72479
1616,113.77699,22.72523
1617,113.77869,22.73038
1618,113.77613,22.72237
1619,113.77795,22.72703
1620,113.77684,22.72765
1621,113.77776,22.72337
1622,113.77853,22.72308
1623,113.77814,22.72232
1624,113.7793,22.72308
1625,113.784,22.72384
1626,113.78237,22.72375
1627,113.7838,22.72442
1628,113.78308,22.72346
1629,113.78274,22.72308
1630,113.78404,22.72308
1631,113.78427,22.72231
1632,113.78239,22.72238
1633,113.78309,22.72272
1634,113.78274,22.72895
1635,113.78366,22.72826
1636,113.78078,22.72728
1637,113.78415,22.72956
1638,113.78709,22.72708
1639,113.79013,22.71972
1640,113.78499,22.72299
1641,113.78499,22.72337
1642,113.78499,22.72375
1643,113.78499,22.72403
1644,113.78499,22.72432
1645,113.79546,22.73088
1646,113.7917,22.73108
1647,113.78495,22.72972
1648,113.78461,22.72862
1649,113.78504,22.7247
1650,113.78577,22.72499
1651,113.78571,22.72577
1652,113.78566,22.72422
1653,113.78632,22.72461
1654,113.78632,22.72394
1655,113.78565,22.72365
1656,113.78599,22.72288
1657,113.79051,22.73044
1658,113.78914,22.72841
1659,113.79051,22.72903
1660,113.79051,22.7276
1661,113.79124,22.72403
1662,113.79351,22.72384
1663,113.79207,22.72072
1664,113.79399,22.72822
1665,113.79146,22.72822
1666,113.79147,22.72689
1667,113.79242,22.72753
1668,113.7948,22.7267
1669,113.79223,22.72457
1670,113.79242,22.72599
1671,113.79047,22.72517
1672,113.79372,22.72518
1673,113.79152,22.72974
1674,113.79412,22.72955
1675,113.79261,22.73026
1676,113.79242,22.72894
1677,113.7946,22.72151
1678,113.79775,22.72622
1679,113.79678,22.72518
1680,113.79745,22.72632
1681,113.79737,22.72811
1682,113.79715,22.72378
1683,113.79813,22.72175
1684,113.79918,22.72222
1685,113.79838,22.72611
1686,113.79923,22.72674
1687,113.79872,22.72467
1688,113.79817,22.72888
1689,113.79961,22.72886
1690,113.80309,22.72565
1691,113.80991,22.72181
1692,113.81035,22.72285
1693,113.81049,22.72457
1694,113.81078,22.72565
1695,113.81046,22.72578
1696,113.81083,22.72589
1697,113.81101,22.72578
1698,113.8104,22.72603
1699,113.81064,22.72617
1700,113.81088,22.72613
1701,113.81037,22.7263
1702,113.81031,22.7266
1703,113.80956,22.72606
1704,113.8099,22.72652
1705,113.81043,22.72677
1706,113.80955,22.72679
1707,113.80979,22.72691
1708,113.81017,22.72684
1709,113.81036,22.72703
1710,113.81007,22.72708
1711,113.81017,22.72717
1712,113.80963,22.72725
1713,113.80998,22.72736
1714,113.81198,22.72739
1715,113.8124,22.72773
1716,113.81221,22.72794
1717,113.8124,22.72803
1718,113.81217,22.72818
1719,113.81248,22.72837
1720,113.80682,22.72191
1721,113.80901,22.72437
1722,113.80989,22.72814
1723,113.81133,22.72858
1724,113.8105,22.72777
1725,113.81084,22.72648
1726,113.81066,22.72684
1727,113.81134,22.7267
1728,113.81215,22.72503
1729,113.8108,22.72272
1730,113.81121,22.7246
1731,113.81199,22.72661
1732,113.81142,22.7263
1733,113.81272,22.72457
1734,113.81247,22.72227
1735,113.81156,22.72253
1736,113.81602,22.72204
1737,113.81398,22.72651
1738,113.81259,22.72794
1739,113.82145,22.72804
1740,113.8151,22.7289
1741,113.81274,22.73109
1742,113.81331,22.72691
1743,113.81295,22.72765
1744,113.81886,22.7279
1745,113.81691,22.72399
1746,113.81814,22.7248
1747,113.81926,22.72608
1748,113.81977,22.72479
1749,113.82035,22.72287
1750,113.82061,22.72523
1751,113.82332,22.72165
1752,113.8229,22.72187
1753,113.82321,22.72209
1754,113.82816,22.72285
1755,113.83166,22.7242
1756,113.82647,22.72502
1757,113.82634,22.72522
1758,113.82658,22.72527
1759,113.82668,22.72556
1760,113.82702,22.72538
1761,113.82677,22.72584
1762,113.82658,22.72594
1763,113.82648,22.72652
1764,113.8262,22.72708
1765,113.82411,22.72698
1766,113.82441,22.72569
1767,113.8239,22.72711
1768,113.8242,22.72727
1769,113.82611,22.72736
1770,113.82582,22.72755
1771,113.82601,22.72765
1772,113.82915,22.7288
1773,113.8282,22.72603
1774,113.82848,22.72908
1775,113.82815,22.72917
1776,113.82292,22.73076
1777,113.82361,22.72237
1778,113.82368,22.72287
1779,113.82355,22.72291
1780,113.82321,22.72351
1781,113.82392,22.72557
1782,113.82379,22.72366
1783,113.82411,22.72812
1784,113.82402,22.72957
1785,113.82438,22.72954
1786,113.82429,22.72414
1787,113.82498,22.72426
1788,113.82591,22.72488
1789,113.82539,22.72462
1790,113.82585,22.7278
1791,113.82561,22.72769
1792,113.82592,22.72707
1793,113.82573,22.72726
1794,113.82534,22.72639
1795,113.82594,22.72539
1796,113.82607,22.72579
1797,113.82527,22.72379
1798,113.82588,22.72417
1799,113.82593,22.72821
1800,113.82628,22.72208
1801,113.82716,22.7231
1802,113.82607,22.72352
1803,113.82717,22.72942
1804,113.8263,22.72903
1805,113.82651,22.72811
1806,113.82638,22.72766
1807,113.82702,22.72681
1808,113.82654,22.72734
1809,113.82801,22.72991
1810,113.82677,22.73022
1811,113.82865,22.7227
1812,113.82969,22.72896
1813,113.82886,22.73108
1814,113.82914,22.72917
1815,113.82934,22.72429
1816,113.83124,22.72722
1817,113.82991,22.72796
1818,113.82984,22.72648
1819,113.82961,22.72244
1820,113.83061,22.72291
1821,113.83086,22.72479
1822,113.83012,22.72273
1823,113.8306,22.72217
1824,113.83149,22.72185
1825,113.83068,22.72149
1826,113.83105,22.72243
1827,113.8282,22.72198
1828,113.83483,22.72369
1829,113.83982,22.72709
1830,113.83631,22.72768
1831,113.83621,22.7289
1832,113.84104,22.72858
1833,113.83188,22.72644
1834,113.83269,22.72563
1835,113.83262,22.72339
1836,113.83328,22.72461
1837,113.83617,22.72262
1838,113.83606,22.72056
1839,113.83738,22.72124
1840,113.83355,22.72125
1841,113.83177,22.72101
1842,113.83735,22.72998
1843,113.83707,22.72401
1844,113.83768,22.72228
1845,113.83872,22.72236
1846,113.83843,22.72141
1847,113.83956,22.72266
1848,113.84025,22.72443
1849,113.84238,22.72261
1850,113.84625,22.72572
1851,113.8455,22.72675
1852,113.84533,22.72755
1853,113.84499,22.72772
1854,113.84581,22.72936
1855,113.85052,22.73031
1856,113.84584,22.72746
1857,113.84687,22.72843
1858,113.8463,22.72783
1859,113.85762,22.72155
1860,113.85795,22.72714
1861,113.85743,22.7276
1862,113.8583,22.72783
1863,113.85867,22.72864
1864,113.85142,22.72855
1865,113.85418,22.7206
1866,113.85491,22.7275
1867,113.85487,22.72551
1868,113.85541,22.72115
1869,113.85622,22.72181
1870,113.85457,22.72194
1871,113.85584,22.72638
1872,113.85544,22.72571
1873,113.85533,22.72421
1874,113.85562,22.72864
1875,113.85588,22.72963
1876,113.85626,22.72484
1877,113.856,22.7237
1878,113.85579,22.72761
1879,113.85621,22.727
1880,113.85701,22.72699
1881,113.85657,22.72769
1882,113.85652,22.72891
1883,113.85741,22.72924
1884,113.85774,22.72834
1885,113.85693,22.72819
1886,113.85707,22.72863
1887,113.85665,22.72555
1888,113.85671,22.72624
1889,113.85756,22.72651
1890,113.85678,22.72378
1891,113.85748,22.72351
1892,113.85799,22.72317
1893,113.85663,22.72252
1894,113.85799,22.72584
1895,113.85905,22.72648
1896,113.85803,22.72458
1897,113.85862,22.72564
1898,113.85923,22.72522
1899,113.85941,22.72981
1900,113.85073,22.72209
1901,113.86936,22.72417
1902,113.86941,22.72641
1903,113.86941,22.7266
1904,113.86919,22.72658
1905,113.86922,22.72679
1906,113.86941,22.72679
1907,113.86463,22.72748
1908,113.86507,22.72722
1909,113.86436,22.72755
1910,113.86436,22.72784
1911,113.8646,22.72779
1912,113.86589,22.72798
1913,113.86142,22.73046
1914,113.86129,22.72871
1915,113.86205,22.72995
1916,113.861,22.72974
1917,113.86232,22.73053
1918,113.86215,22.73091
1919,113.86367,22.72823
1920,113.86202,22.72811
1921,113.86379,22.72783
1922,113.86378,22.72733
1923,113.86306,22.72794
1924,113.86901,22.72705
1925,113.86887,22.72681
1926,113.86701,22.72681
1927,113.87378,22.72167
1928,113.87047,22.72582
1929,113.86972,22.72618
1930,113.8696,22.72641
1931,113.86985,22.72633
1932,113.8696,22.7266
1933,113.76273,22.71539
1934,113.76943,22.71317
1935,113.7635,22.71245
1936,113.7645,22.70956
1937,113.77112,22.70914
